full_text,Label,tweet_url
WONG GEBLEKK,Bully,https://twitter.com/pngabdimashikyu/status/1698180342094647442
@seisomine geblekk,Bully,https://twitter.com/LoviLovelia/status/1698172120201846999
geblekk,Bully,https://twitter.com/pabophobia/status/1698041655285473349
Geblekk @robby_koeswanto ??,Nobully,https://twitter.com/Bandozze/status/1698003521260654853
GEBLEKK BUSET LAH KHODAM NYA TRUK ????,Nobully,https://twitter.com/doniprbd/status/1697964288043065413
Lebih heboh penata rambutnya outfitnya ??bukan elo yg artisnya geblekk,Bully,https://twitter.com/latsobecca/status/1697852786791370826
Dasare geblekk pancen ngono,Nobully,https://twitter.com/Ayangggmuuuu/status/1697635006389301466
geblekk wkwkwkwk,Nobully,https://twitter.com/miselbyun/status/1697634628184744232
Wkwkw namanya i??l it.. 4 member label pick.. anyingg dahh suka2 aja ini mah sapa yg debut geblekk,Nobully,https://twitter.com/Argentum02/status/1697580859275268430
"saking ngantuknya, tidur di LRT sambil baca doa tidur *geblekk ??",Nobully,https://twitter.com/novtrs/status/1697548345043276114
@minhyvng_lee Wkwkwkw geblekk,Nobully,https://twitter.com/chmiyeon_/status/1697496414161646048
song of the bandits keknya nih masuk list best drama ku tahun ini deh. perfect gilaa.,Nobully,https://twitter.com/babubobpul/status/1705733781683052707
"@Bruno74630520 @Nacho_turko se hace el loco, mÃ­rale lo que retwitteaðŸ¤¦ðŸ»â€â™‚ï¸ðŸ¤£",Nobully,https://twitter.com/gilaaslbb007/status/1705733525322838311
Gilaa bulan ini jam tidur berantakan bnget ðŸ˜­,Nobully,https://twitter.com/Adannkeyy/status/1705732607571579234
"itâ€™s 7.30 in the morning, ramai gilaa orang korang datang pukul berapa doh",Nobully,https://twitter.com/afqhnnn/status/1705732064849625242
@fatinarozi98 I punnnn. Mata berat gilaa tapi tahan jaaa tapi certain time terlelap jugakkkðŸ¤£ nasib baik masa his performance tu terus bukak mata ðŸ˜šðŸ˜š,Nobully,https://twitter.com/amyniiiii7/status/1705731320490627442
Nanon cakep pisan pake biru ini gilaaa gilaa,Nobully,https://twitter.com/pawpawwsaurus/status/1705729401001017481
Bestnyaa weh tgk sungai buloh cantikk gilaa,Nobully,https://twitter.com/putegheee/status/1705729209208086839
@Ryo_Chii993 Ihh seru bgt kk eruu gilaa pecah bgt,Nobully,https://twitter.com/Safnah_29/status/1705729026185400419
Wah gilaa,Nobully,https://twitter.com/hannisoftbot/status/1705728508193108277
"Huaahhh gilaa ga nyesel nonton SMTOWN IN JAKARTA Kapan lgi konser, ngeliatnya rombongan SM Family kan Happy bgt... Trus yaa emg keknya mayoritas tuh NCTzen sama Elf diliat dri warna fanlight nya...cantik ðŸ˜ Tpi tuuuhh benerÂ² karokean brg nyanyi kenceng dri A-Z #SMTOWNJAKARTA2023 https://t.co/KKfxzaIkyj",Nobully,https://twitter.com/fullsunisaa/status/1705725208861237280
Gilaa deket banget anjtttttt,Nobully,https://twitter.com/syngpjm/status/1705724442037682506
jk side profile!! ganteng bgttt gilaaðŸ˜­ðŸ˜­ https://t.co/RJDhVVPdRN,Nobully,https://twitter.com/thveekies_/status/1705723896480301481
bisa apa? BISA GILAA,Nobully,https://twitter.com/anfsmii/status/1705720983179669727
gilaa winter attractive banget,Nobully,https://twitter.com/yya0py/status/1705720961335750788
3D IS COMING WOII GILAA,Nobully,https://twitter.com/SuperBisaa/status/1705720734092534160
Anjir dh lh gwe bisa gilaa,Nobully,https://twitter.com/ingfobanh/status/1705719443056472365
@razellzel wihh gilaa ini baru muncul,Nobully,https://twitter.com/breadztalk/status/1705719420709179825
gilaa jaehyun gantenggg bgttt woiiii mo teriakkk aja rasanya huaaaa #SMTOWN_LIVE_2023_JAKARTA,Nobully,https://twitter.com/hhelda88/status/1705705109588717776
@salvatierraa__ Jajajaja si pero en el pecho lo tengo yo gilaa jajaja,Nobully,https://twitter.com/ssaucedo98/status/1705692975148224892
army gila gilaa. teriaknya kenceng banget dan woof woof jugaðŸ˜­ðŸ˜­ðŸ˜­,Nobul­ly,https://twitter.com/tekoofairy/status/1705692757342462050
"@sliceofnattie Beneren smua gilaa deh klau dia pake natural hairnya, bikin jantung repooott ðŸ˜­ðŸ˜­",Nobully­,https://twitter.com/hyunhajee/status/1705692646008832040
@sliceofnattie Bakal gilaa sih akuu,Nobully,https://twitter.com/hyunhajee/status/1705691185384407517
Gilaa Bruno main bagus banget,Nobully,https://twitter.com/bopiiiin/status/1705687455255662860
Gilaa sendiri ngebaca bblnya sonuðŸ¥²ðŸ˜Œ https://t.co/zubOLbUFsl,Nobully,https://twitter.com/kkochinam/status/1705686857286348961
"@kdrama_menfess aku nonton ini pas ending nangis bareng sama mamak ku, gilaa nyesek banget",Nobully,https://twitter.com/indomii_goreng/status/1705684217101951140
HAHA BARU STRESS BELUM GILAA,Nobully,https://twitter.com/wijiaa3/status/1705682977928486922
"@VianiUlfa Buuu ketemu aja jangan takut, yang penting ada saksi dr sisi ibu. Mana ada cewe yang berhubungan dengan suami orang yang bener wkwkwkw cewe gilaa",Nobully,https://twitter.com/galuhrnggns/status/1705678824674074803
Gilaa racikan matic nya ngeri,Nobully,https://twitter.com/kasiaksisatset/status/1705675040120054254
"Pemenangnya tetap Suju dan tvxq, gilaa pecah bangett sih tadi pas mereka tampil",Nobully,https://twitter.com/titik3bintang/status/1705673201731391886
Gilaa bruno volley nya kek RvP,Nobully,https://twitter.com/Olanyettt/status/1705670296081146098
brunooo first timenya gilaa,Nobully,https://twitter.com/haiandry/status/1705670203219329195
Gilaa Evans,Nobully,https://twitter.com/cerita_maul/status/1705670022486728874
"Gils cakep bruno, umpan evans juga gilaa",Nobully,https://twitter.com/boomfybk/status/1705669961518395729
SUMPAH SANGYEON GILAA BANGEETTT,Nobully,https://twitter.com/swoosyoun/status/1705669635654521338
"Wahh baru tau gilaa! Mungkin jess sengaja ngga ambil foto dr angel kaya ppany, karena ada billboard chicago yaa",Nobully,https://twitter.com/starwaaltz/status/1705668625770901777
"@paintmechu nahh justru bagus, soalnya kita juga kebetulan gilaaðŸ˜­",Nobully,https://twitter.com/onlyw1thcala_/status/1705668548272722039
"@andimitsu @GendukNieha @Tita83079013 Masih aja ngeles si monyet, lu ga sadar ayat yg gw bawa ya?? Dri awal itu ayatnya.  Lu gilaa??",Nobully,https://twitter.com/judahrenz/status/1705667008594079751
"@tanyakanrl Spill respon crush mu nder, gilaa keren bgt lu nder semangat ya",Nobully,https://twitter.com/kapanakrab/status/1705665948123091133
"@piecesofadel org gilaa biarin aj, mau nykitin dri sndri kek mau mati kek ðŸ˜­",Bully,https://twitter.com/lndyqo/status/1705665700558479616
@mbahndi Gilaa gilaa saking banyaknya yang buang sampah sembarangan,Nobully,https://twitter.com/harusbiasaaja/status/1705665405862445113
Gilaa jaemin badan looo bagusssss bangettt ðŸ˜­,Nobully,https://twitter.com/haechanacehhh/status/1705665334680990135
"CAKEP BNGT ANJINGGGGGGGG, HUAHHHHH GILAA",Nobully,https://twitter.com/Akusukahalu/status/1705665241604817401
"Gilaa tahun ini Dying Fetus, Putridity, Cryptopsy sama Cannibal Corpse pada ngeluarin album",Nobully,https://twitter.com/dewadusta666/status/1705662350572093704
@youralardo takut dikira orang gilaa jam segini keliling-keliling komplek kakðŸ˜­,Nobully˜,https://twitter.com/jellydorablee/status/1705662081557753903
@marttumorenoo1 sometidasaa la gilaaðŸ¤£ðŸ¤£,Nobully,https://twitter.com/pereyra_miaa/status/1705661034759917685
Performance nya yg paling seru itu Suju sama tvxq sih GILAA PECAHHHHH BGTT ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥,Nobully,https://twitter.com/dohluvrs/status/1705659411350561204
"Gak sia Gue nunggu arthdal selama 4 thn, gilaa sih season 1, 2 seruu semua""",Nobully,https://twitter.com/iamJee__/status/1705659380245631086
@andihiyat udah gilaa ini kayanyaðŸ¥´,Nobully,https://twitter.com/elllmoo_/status/1705657660899762463
"SUJU KEREN BGTT ASHAJWK, TRS TVXQ FUN BGT ANJRR CROWD NUA LITERALLYY WAYV JG NCT JG, TRS RAISE JG KEREN BANGETT AESPA, RV JG, KYK MEREKA SMW KREN BGT HERAN, DN ENERGI NYA PADA BANYAKK BGT BJIRR  BANYAK FIREWORKS GILAA, MAU NONTON LG PLS ðŸ˜ðŸ˜",Nobully,https://twitter.com/kaitscrazyworld/status/1705657310817980780
jiwa pink blood gue balik lagi setelah nonton smtownðŸ¤¯ gilaa gue sekangen itu bahkan lirik2 lagu mereka ada beberapa yang masih hapal huhu,Nobully,https://twitter.com/haoneulsky/status/1705657086955430060
"@icekiesss_ @barcastuff_idn Iya padat gilaa jadwal dalam seminggu 3 kalii main, keliatan Cris sama Kounde kelelahannya, Ara juga baru nyetel karena cedera",Nobully,https://twitter.com/prasadityaa_/status/1705655506218680747
@dfsrwdy_acii Gilaa suer deh bang dan emg harus spent lebih biar dpt paling depan ga boong rame bgt konser mereka tuh,Nobully,https://twitter.com/lalalamoonie_/status/1705655301205344471
GILAA JIJEL AURA NYA DI ZOO KAGA MAEN MAEN https://t.co/DGmVMMqvre,Nobully,https://twitter.com/virgxgirl/status/1705654582922358788
@idextratime Gilaa tuuhhh celta makee pemeran toy story anjirðŸ˜­ðŸ˜Ž,Nobully,https://twitter.com/Kingsandquenss/status/1705653504331890688
@FCBarcelona Gilaa kerenðŸ¥³,Nobully,https://twitter.com/verdianm25/status/1705651852812177852
gila gila gilaa gilaaa!!! kok bisa ya ada manusia seindah ini??!! https://t.co/shHNZnrIoN,Nobully,https://twitter.com/jiungbinnn/status/1705651848835952865
aduh gila gue gilaa edan ji changminnn gabisa geser dikit kh dari tipe aku?!?! https://t.co/Q89PcBmcKH,Nobully,https://twitter.com/cewehyunjae/status/1705649445231284660
GILAA BARCAAAA,Nobully,https://twitter.com/Pipahahahahhh/status/1705648991122477223
@idextratime Gila gilaa,Nobully,https://twitter.com/Maria_Rin43/status/1705648832200192240
Canceloooo! comeback cukk gilaa ! @FCBarcelona,Nobully,https://twitter.com/yusuff09/status/1705648826865029450
gilaa barca kambek njirr ðŸ˜­,Nobully,https://twitter.com/tutupettt/status/1705648817780183075
"Gw respect bgt sama org kaya gini. Gilaa ya, dah oleng gitu tapi maksain buat tampil demi fansnya ðŸ¥²",Nobully,https://twitter.com/adikthv/status/1705648715896434933
@barcastuff_idn Gilaa,Nobully,https://twitter.com/itsWzz/status/1705648699576394188
Barca gilaa,Bully,https://twitter.com/Pipahahahahhh/status/1705648603392577810
"samaa kaa, aku jga terharu, merinding waahh gilaa keren bnget pokoknya ðŸ˜­ðŸ’™ðŸ’™",Nobully,https://twitter.com/hayidann/status/1705647531135529245
Q gilaa jajajajajajajaja,Nobully,https://twitter.com/yazminjaeel1/status/1705647188380991554
"Langsung ka ovt gilaa , urusannya deh nyaman mka cerita disni. Siapa suruh pergi nda ada mi tempatku cerita , setidaknya di twitter bisa lepaskan beban ku sedikit",Nobully,https://twitter.com/AlfonsDede/status/1705646386761609516
GILAA KEREN BGT SIH AKHIR PUTUSAN SIDANGNYA WKWKWK siapÂ² menuju konflik lainnya kah kaa?ðŸ¥²,Nobully,https://twitter.com/jjkthsweetiee/status/1705644609291100558
GEMPAK GILAA ANIMATION DIAðŸ˜­,Nobully,https://twitter.com/nroniii/status/1705643910503243980
"As an ELF yg super sayang sama TVXQ aku pribadi mau ngucapin makasih banyak buat nctzen karena tadi ikut sing along sama fanchant pas mereka perform ðŸ¥¹  Bener2 tadi tuh dari Black Suit, Mamacita, sampe Sorry2 semuanya sing along dan pas Mirotic fanchant nya gilaa bgt woy ðŸ˜­",Nobully,https://twitter.com/xxlittlebeeboo/status/1705643805800902971
WTF gue gila benerâ€ gilaa ðŸ˜­ðŸ‘Š #GeminiFourth #Gemini_NT #Fourthnattawat,Nobully,https://twitter.com/geminiyakiii/status/1705643447993147854
Grr comel gilaa,Nobully,https://twitter.com/hazeln0tlatte_/status/1705643420147159257
"@kdrama_menfess Duh coba dlu aja 1 eps, alurnya tu bagus bgt gilaa, sat set bgt jd gak boseni samsek. SUKA BGT ðŸ˜­",Nobully,https://twitter.com/peppsiy/status/1705643185467425063
"Gilaa gila, berat bgt ya ekspektasinya wkwk  Semangat kita",Nobully,https://twitter.com/raxurus/status/1705642902939119719
GILAA GUE GILAAAA,Nobully,https://twitter.com/syeire__/status/1705642802716291584
@bbyjaenoona BANGETTT UDA GILAA GUEE,Nobully,https://twitter.com/acell_ti/status/1705642702677631013
"Ataga masalah makan jujurÂ² an ngerembet kmna mana, kompor meledug bgt gilaa. ngerii bgt bukanya di akurin orang pada huru hara  Wahgilaa gak respek aing skrng sama ini orang",Nobully,https://twitter.com/zheia99x/status/1705642548038144169
"Sama 1 lagi. Tadi beli tahu gejrot ceritanya sambil nunggu pesen ojol. Setiap yg lewat ngomong gini, Donghae gilaa sihh....blablabla"" ""Donghae, sih. Kaget gw liat dia....blablabla""  Real, no fake fake ini mah.  ELFs yg bias nya Donghae, siapÂ² makin banyak saingan ðŸ˜""",Nobully,https://twitter.com/grspena/status/1705641901196705801
YA ALLAH KIM JIWOONG MALEM2 JANGAN BIKIN GUA GILAA,Nobully,https://twitter.com/heesetung/status/1705641015938556049
"btww tadi gue ketemu kating cakep bgt demi allah, dia cewe tapi perawakannya kek beda bgt cakep yang gilaa",Nobully,https://twitter.com/jencanfhy/status/1705640994736316619
abis konser gilaa jam segini masih muacet buangeettt https://t.co/XkpFJnE2Ed,Nobully,https://twitter.com/njmjjk4life/status/1705640846597734496
Como me quema la gilaaðŸ¤£,Nobully,https://twitter.com/Reynoso_ssj/status/1705640166608560534
Ga Kesempetann potoooo suju karna dah gilaa duluannnn  #SUPERJUNIOR_SMCU_LIVE #SUPERJUNIOR #SMTOWN_LIVE_2023_SMCU_PALACE #SMTOWN_LIVE_2023_SMCU_PALACE_JAKARTA,Nobully,https://twitter.com/zzz_whatsup/status/1705639876849483794
yaAllah rebahan + tadi minum air dingin behh gilaa enakk pake bngtt benerÂ² nikmat mana yg telah engkau dustakanðŸ«  https://t.co/dZhl7NgAxU,Nobully,https://twitter.com/0005sm/status/1705639873540141452
@buburthailand Emg tuh shipper2 pada gilaa wkwk org jelas2 kasus sama mash aja yg bilang beda kasus wkwkwk,Nobully,https://twitter.com/Jurig_Bobaa/status/1705639717600211435
GILAA ITU PANJANH BANGET,Nobully,https://twitter.com/FIWS/status/1705639457914040346
@ergoquerencia INI LAMA2 GW BJSA GILAA INIII,Nobully,https://twitter.com/kanghyewonn_/status/1705639084990104032
lariii ada cowok gilaa wkwkwwk ngakak,Nobully,https://twitter.com/eeniemeenietiny/status/1705638712997294349
"@a_gilaa jir puyeng bgt aku gil tadi di jalan sesek bgt, terakhir macet2an kaya gt di jakarta dulu. ga nyangka bakal ngerasain macet parah bgt gini di pwt",Nobully,https://twitter.com/happyselaIu/status/1705638621607534669
ehhh gilaa jaewoo selca di indo dong?!!! ðŸ˜­ðŸ¤Œ,Nobully,https://twitter.com/_harayukii/status/1705638310725784027
"LU DIEM AJA UDH ATTRACTIVE BGTTT INI MALAH DIKASIH LAGU LEMONADE + BODY ROLL, APA GA MAKIN GILAA SEMUA ORG YG KELUAR DR GBK",Nobully,https://twitter.com/drivethure/status/1705637023242203485
AAAAAA DIWNSIIWIS BISA GILAA LIAT FANCAME TERUSS,Nobully,https://twitter.com/dre4msweet1/status/1705636947207884983
astaga aku nk tidur dh gilaa ðŸ˜­ðŸ˜­ https://t.co/QlcYNgPnP3,Nobully,https://twitter.com/gemnuna/status/1705636345304252927
@explanat1on CANTIK BGT GILAA PPPPP NAKSIR,Nobully,https://twitter.com/sIiepyhead/status/1705635290814218364
gilaa kim junkyu kereenn abieezz https://t.co/tWegK50TxR,Nobully,https://twitter.com/hrkyutie/status/1705635158978924593
SHIMKONGZ INI BENERAN UDAH GILAAðŸ˜­ðŸ˜­ https://t.co/vh39mXtjMb,Bully,https://twitter.com/jweyiipark/status/1705634743583412273
GILAA ðŸ˜­ðŸ˜­ DEKET BANGET BUSET,Nobully,https://twitter.com/Sipbos2/status/1705634517707567123
GILAA AESPA KEREN BANGET ANJIR GWS,Nobully,https://twitter.com/selerakuhaechan/status/1705633502266622093
gue bilang santai ajaaa bukan berarti lu gaa harus balikin gilaa....,Nobully,https://twitter.com/ssindiioell/status/1705633121620877728
"Ningning bikin gilaa, CANTIK BANGETðŸ˜”ðŸ˜­ #SMTOWN_LIVE_2023_JAKARTA https://t.co/OrNsa4ieuK",Nobully,https://twitter.com/meyveas/status/1705633082651676733
"tugasnya tu sangat simpel, cukup menjadi gilaa di atas orang gilaa!",Nobully,https://twitter.com/jiusoya/status/1705632846881464401
Gilaa aaaa selama konser senyum senyum sendiri karna pangling bgt Momo!!Â ðŸ¥¹ðŸ«¶ https://t.co/4RZHybRlVq,Nobully,https://twitter.com/pwisbebby/status/1705632625946169642
"ngentot harusnya aing kumpul keluarga hari ini, cape banget gilaa, udah request dari bulan agustus, schedule nya malah jumat kemarin libur,",Nobully,https://twitter.com/DevaBellamy/status/1705632152879235510
gilaa aja tahun ini umur aku 23ðŸ˜­,Nobully,https://twitter.com/nunaayy_/status/1705630713058640059
WOYY GILAA GANTENG BGT ðŸ˜­,Nobully,https://twitter.com/ochaoci13/status/1705630451103301947
@18fesss Ngga lahh gilaa,Nobully,https://twitter.com/daisyandskyblue/status/1705629865519743452
DIATAS GILAA KAYANYA KEADAAN GUE SEKARANG https://t.co/CHwMql1gsS,Nobully,https://twitter.com/juboo2101/status/1705629859593302017
@uzeforwhat gilaa keren bangettt congratss yaa!,Nobully,https://twitter.com/chanxxa/status/1705628675021127754
@JatIkhwan Ayam goreng weh. Comel gilaaðŸ˜­ðŸ˜­ mcm pujuk upin ipinðŸ˜­,Nobully,https://twitter.com/Mul4nm00n/status/1705628285621993832
Ah elah org kl udah jatuh cinta emg goblok bgt,Nobully,https://twitter.com/horanghaeyoow_/status/1705733706269503978
@kaulamuda182 @putraserbelawan @Prihati_utami Tanda piknik itu wawasan luas gak goblok kayak kadrun.,Nobully,https://twitter.com/triliuner007/status/1705733670479499612
merkosa aja udah GAK normal bisa-bisanya ngomong â€œorg normal merkosa cewek cakepâ€ org goblok,Nobully,https://twitter.com/sate_kinci/status/1705733633749975153
@belomapan @idextratime Beda level goblok Eddie punya ucl onana ga punya ucl minimal punya ucl lah wkwk mampus enak ga di gituin,Bully,https://twitter.com/AndrawanBa87046/status/1705733276437291082
@WhoAmI8955 @ch_chotimah2 @aniesbaswedan Woy kunyuk...elu kira senin selasa rabu itu bahasa dr mana...??? Kalo GOBLOK jangan dipatenin.,Bully,https://twitter.com/qien_net09/status/1705733178659664135
@b1lgates goblok ini mah beda org,Nobully,https://twitter.com/typpe_/status/1705732974136963475
"@tanyarlfes Kok makin lama orang makin gila ya, bisaÂ²nya dilemparin batu, wong goblok. Kalau bercandaan ini kelewatan banget anying",Nobully,https://twitter.com/SeVeTekiyeom_/status/1705732726291358021
@dydyaa2 @adisatya @gibran_tweet @erickthohir Loe bawa2 Kanjuruhan yg gak ada sangkut pautnya...mau cari muka ada Arema nih....gak nyambung coy...Solo ya Solo yg dibahas jgn bawa2 Kanjuruhan....goblok,Nobully,https://twitter.com/KangMas2012/status/1705732703411372522
"Jadi apa apa itu jangka panjang, jangan di liat â€œga pernah jajan sekali jajan jadi penyakitanâ€ ya berarti organ anaknya sehat kena bakteri ga cocok. Goblok",Nobully,https://twitter.com/mutyarass/status/1705732353673642332
"@makeugfr Itu dkomen ada yg bilang fans ditanya yg sngaja shipp. Jgn goblok, fans pihak laki yg awalnya ngship mereka dri jaman era Who dis dlu d ytube. Udah dluan jdi fans kpop tp masih kalah segi pemikiran dri fans dita yg cm anggap itu hiburan doang alias cocoklogi  fiktif. Blok goblok",Bully,https://twitter.com/Monkey_Is_Butt/status/1705732137629179931
"GOBLOK GOBLOK GOBLOK GOBLOK GOBLOOOOOOOOOOOOOOOOOOOK MANUSIA JAMAN SEKARANG KOK PADA GOBLOK BGT SUMPAAH""",Bully,https://twitter.com/tpgberasrosebrd/status/1705731853364400278
Goblok ngpain dh cwo bnyk yg dm,Nobully,https://twitter.com/Ratattouill/status/1705731331362349300
@KangManto123 Orang Goblok sadarnya belakangan  ðŸ˜©ðŸ˜©ðŸ˜ƒðŸ˜ƒðŸ˜ðŸ˜ðŸ˜„ðŸ˜„,Nobully,https://twitter.com/adijaya2000/status/1705731186176491677
eh sumpil ya gw nih udah ada di titik bukan cuma kangen wonwoo tp sama anak2 semua juga kayak kamu dimana dengan siapa semalam berbuat apa huhu kangen bgt elah goblok ðŸ˜žðŸ˜ž,Nobully,https://twitter.com/elationwoo/status/1705730893414056393
@kimchaesy goblok,Bully,https://twitter.com/lvxjae/status/1705730881959407912
@929_ag @Danu77787179 @hisjam @msaid_didu Kadroen sepertimu Mana ada pintarnya? Yg ada GOBLOK PERMANEN. DIkitÂ² bicara hutang. Mana ada negara gak hutang? Hutang selama Penggunaan Jelas untuk Infrastruktur Produktip &amp  Kemajuan Negara apa salahnya? Terpenting Tdk Melanggar UU. Jadi orang pinter dikit. Jangan TOLOL + GOBLOK,Bully,https://twitter.com/simanjaya71/status/1705730814225654007
@tanyarlfes Goblok,Bully,https://twitter.com/tunajin7/status/1705730701759533362
@sosmedkeras Goblok bener lakinyaa,Bully,https://twitter.com/Noahcinta1234/status/1705730576937062528
klo org udh suka knp goblok bgtt sii,Nobully,https://twitter.com/im_sandaw/status/1705730498939760654
"@hannajoe20 @StefanAntonio__ ngatain tidak ada pengalaman ke orang muda yang baru mulai, lha kuwi kan jenenge golek pengalaman to blok goblok!",Bully,https://twitter.com/ENAK_KABEH/status/1705730442752913797
@profesor_saham Dikasih 30M goblok kalo trading....,Nobully,https://twitter.com/MrG00dByE/status/1705730405578719716
"@kompascom goblok banget penegakan hukum,,,,yg d bantu rakyat sendiri bambang,,,,,noh sana tangkapin teroris papua",Bully,https://twitter.com/mdeddyn77/status/1705730171180138738
"gemeteran, takut goblok! posisi lg sendiri kirain mau di culik :(",Nobully,https://twitter.com/haiamhere_/status/1705729979844346004
inilah knp alasan utk jgn biarkan orang bodoh/tolol/goblok berkembang biak_-,Bully,https://twitter.com/venussal_/status/1705729769017589849
@eden_rmd @ahmad49859 Orang goblok gampang kemakan hoax,Bully,https://twitter.com/KinahKinah9/status/1705729690013704381
"@minum_id @DhanWicaksono @BKNgoid Iya pak benar, masih aja ada yang goblok",Nobully,https://twitter.com/the_chuk7ys/status/1705729521302036952
@ZidanRa43335927 @adearmando61 Krn kalian goblok pura2 jika Megawati mmg malas kuliah dan ISI pidatonya omong kosong,Bully,https://twitter.com/Jonbonjoni2/status/1705729392360800290
"@AwanDar82762500 @democrazymedia Hari gini masih ada manusia goblok seperti ini? Mungkin dia makannya sampah setiap hari, sehingga otaknya berisi kotoran. Pikirannya sama dengan media tak berbobot ini, isinya berita tak berbobot dan cuma dagelan kebencian saja.",Bully,https://twitter.com/TukimanChu/status/1705728894626898298
"@democrazymedia Media goblok sih ini...teriak bubarkan, turunkan dan hampir 10 tahun ga jelas hasilnya. Jangan2 sampai 2025 masih teriak juga bubarkan pemerintah.",Bully,https://twitter.com/RelawanNusanta1/status/1705728054537126110
"@cimeaanita Goblok Kok Cepu, Goblok Itu Belajar",Nobully,https://twitter.com/Bayu67677263966/status/1705727972043579694
@anggvr we're leaving problematic fanbases â‰  gangguin btw. lagian lu siapa ga diajakin ngobrol malah ikutan nimbrung ngatain org goblok lagi wkwk tp apa sih yg diharepin dari orang yg cara analisisnya kaya lu lmfao,Bully,https://twitter.com/jkisdoll/status/1705727971292799361
@moonglutr Antara goblok sm diguna2 sih itu mah,Nobully,https://twitter.com/theasdf2004/status/1705727809434554640
Bodoh. Tolol. Anjing. Bangsat. Goblok.  Ucap diriku kpd diriku.,Nobully,https://twitter.com/Insura10/status/1705727466399236340
"@cimeaanita Goblok Kok Cepu, Kalo Goblok Belajar ToloI",Bully,https://twitter.com/Bayu67677263966/status/1705727390968926679
"@convomfs Backsound on : Si gobloook.... ooooo... si goblok"".""",Bully,https://twitter.com/Apriliansaa/status/1705727308668236270
goblok bgt ðŸ˜­ðŸ˜žâ˜ï¸,Bully,https://twitter.com/omiawoem/status/1705727209510773058
"@cimeaanita Kontol lu anjing bangsat, gw belom cair dari tip malah cepu goblok",Nobully,https://twitter.com/Daniksaputro38/status/1705727179873775739
@jkisdoll @tataeehyung_d @anggvr @vkookfess @prettykooby @uyskookie @luvvantekoo2 @gieko_o @gierinakoo_ @ailyarabella @stillwith_jkook @taekookwii @wntrxil @unmact @stweeknd @ynjinic @winterstrawberv Ngatain orang goblok padahal sendirinya yg goblok heran ihh. Pantes aja kayak gitu orang dia akgae sama anti jungkook ðŸ¤­,Nobully,https://twitter.com/onlymeuandus/status/1705727073623621952
YOK AYOK GOBLOK NYA DI PELIHARA,Nobully,https://twitter.com/sicxpricon/status/1705726976261255399
"@DzakwanFirst @orapatinggenah @KompasTV Lah lu baru goblok,dulunya pinter waktu belum jdi buzzeRpnis KNTL TLL,,.ðŸ¤£ðŸ¤£",Bully,https://twitter.com/ahmadmunto9224/status/1705726853326262437
Goblok lu,Bully,https://twitter.com/Sisymphus/status/1705726634261934291
"@musniumar Goblok bin dungu loe mu,,  Kalo ucapin assalamualaikum itu harus lengkap ...  Kalo ucapin innalillahi itu juga harus lengkap ...  Dasar kadroen titid kecil ðŸ˜„ðŸ¤£ðŸ˜„ðŸ¤£ðŸ˜„ðŸ¤£",Bully,https://twitter.com/KodeLasi23744/status/1705726556885377315
@pengarang_sajak @gibran_tweet Lu cowo apa banci? Celamitan bgt ngurusin org. Cebong goblok,Bully,https://twitter.com/presideninsyaf/status/1705726368477241823
@BangPino__ Kadrun kalo ga goblok ya gila,Bully,https://twitter.com/HerryWidianto19/status/1705726333047939369
@3lmo_wi @kumparan goblok blokkk goblokk,Bully,https://twitter.com/cintaqqqwww/status/1705726330736906704
"@cimeaanita MINIMAL NANYA GOBLOK KALO GATAU, BUKAN MALAH JADI BIKIN INDO DI BAN, LU TOLOL PUNYA OTAK GA DI PAKE, KOMUNITAS NEGARA INDIA MAH KOMPAK BUKAN MALAH CEPUIN NEGARA SENDIRI BABI, GUA BARU GARAP ROUND 3 INI, KONTOL LU ANJING",Bully,https://twitter.com/Dedennurmansya5/status/1705726282796027971
@cimeaanita makanya baca tolol goblok jadi orang  udah disediain kalkulator di webnya masih aja ga ngerti goblok tolol,Bully,https://twitter.com/gabrielprakoso1/status/1705725880021172570
"ketikan lo buset, kayanya lo yang sakit dah anying. trus lo mau ngeliat idol gue ampe pingsan di panggung kah goblok?",Nobully,https://twitter.com/ninirbyy/status/1705725445952672002
Ancene seng wedok iki ga seneng kon blok goblokðŸ˜¡ mek pgn duekmu tok mendo ancen arekkkk ðŸ˜¡ðŸ˜¡ðŸ˜¡ https://t.co/ioUYLHgUcU,Nobully,https://twitter.com/rahasiiabintang/status/1705725393544847398
@moejeep_pelung Dan masih aja ada org2 yg rela goblok membelanya.,Nobully,https://twitter.com/sugi_kusrodji/status/1705725113575117120
Undang undang sialan   Tapi orang goblok di senayan mendukungnya... eh iya kan goblok,Bully,https://twitter.com/dokumenapaaja/status/1705724735861236157
eh lu ga diajak goblok,Bully,https://twitter.com/ninirbyy/status/1705724599693189218
@starskoo_ ngatain orang goblok padahal kaumnya sendiri yg seneng ketipu editan wkwk ðŸ˜­,Bully,https://twitter.com/jkisdoll/status/1705724439214842271
Aku mari ngeroasting mantanku soale dee goblokðŸ˜¡,Bully,https://twitter.com/rahasiiabintang/status/1705724211598397644
